Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2018,TEX,2300,5453,6163,1308,824,266,24,194,737,696,555,16,1484,88,34,33,104,74,35,0.239867962,6163,0.239867962,118,26,0.090053545,0.240791822,0.373989218,0.318270799,0.404181184,0.722451983,0.164313222,0.292465213,1.251445086,0.21113924,0.438481012,0.350379746,0.098988439,0.14017341,0.06812933,0.302325581,0.314589283,-1.957436016,718.072872,4.309510125,88.58518282,-2.983351688,6.899999954,3.299999826,0.40485629,0.34018831,0.2549554,0.17170466,0.45515362,0.37314172,4.627626701
2017,PIT,2371,5458,6136,1331,895,249,36,151,668,635,519,39,1213,88,28,42,120,67,36,0.24386222,6136,0.24386222,130,15,0.08458279,0.197685788,0.427864798,0.318069916,0.385672407,0.703742323,0.141810187,0.286268801,1.442265795,0.205340264,0.469281663,0.325378071,0.080610021,0.109658678,0.065458207,0.180722891,0.304343423,-90.70362525,657.093963,4.288227162,85.11132545,-5.534958279,2.999999963,0.300000004,0.38470452,0.34994206,0.26535342,0.21181924,0.48968714,0.29849363,4.600111633
2017,CLE,2367,5511,6234,1449,875,333,29,212,818,780,604,30,1153,50,45,23,125,88,23,0.262928688,6234,0.262928688,124,20,0.096888033,0.18495348,0.523850823,0.338647342,0.449283251,0.787930593,0.186354563,0.295156287,1.167392657,0.20260989,0.429487179,0.36790293,0.093963907,0.131922837,0.066098081,0.350877192,0.335931062,78.95959403,838.7004945,4.65378647,104.9368825,4.073220077,3.400000229,3.600000106,0.42305085,0.34553672,0.23141243,0.17288136,0.50214689,0.32497175,4.598963898
2022,COL,2265,5540,6105,1408,945,280,34,149,698,669,453,10,1330,61,40,10,139,45,20,0.254151624,6105,0.254151624,144,9,0.074201474,0.217854217,0.340601503,0.315392189,0.397653429,0.713045618,0.143501805,0.306998293,1.422717469,0.20387432,0.467517127,0.328608551,0.079079798,0.107117181,0.072764022,0.333333333,0.312405148,12.87246751,710.9575573,4.171399418,87.66703896,-4.941122096,6.400000438,-4.100000113,0.37488263,0.37183099,0.25328638,0.17253521,0.52089202,0.30657277,4.541692633
2018,DET,2323,5494,6029,1326,872,284,35,135,630,597,428,18,1341,52,40,15,110,70,30,0.241354204,6029,0.241354204,132,18,0.070990213,0.222424946,0.319164802,0.300299301,0.379504914,0.679804215,0.13815071,0.293494332,1.200819672,0.22436206,0.423206547,0.352431391,0.109972677,0.092213114,0.075085324,0.333333333,0.295319128,-95.53280118,608.8421342,4.466028661,82.72204662,-1.463958902,5.199999742,2.699999958,0.41088403,0.33174905,0.25736692,0.17894487,0.46007605,0.36097909,4.515103646
2021,DET,2341,5376,5979,1299,847,236,37,179,697,675,490,8,1514,44,50,17,113,88,25,0.241629464,5979,0.241629464,99,6,0.081953503,0.253219601,0.32364597,0.307550335,0.399181547,0.706731882,0.157552083,0.300026788,1.158196134,0.225731895,0.415511042,0.358757062,0.103793843,0.12813171,0.06118665,0.171428571,0.305769973,-43.07933571,680.7132285,4.899645092,92.77382265,2.417798386,0.499999791,-1.699999876,0.39144821,0.34130822,0.26724357,0.16467294,0.52837872,0.30694833,4.504195367
2018,SFG,2412,5541,6113,1324,906,255,30,133,603,573,448,40,1467,49,42,33,113,77,34,0.238946038,6113,0.238946038,118,12,0.073286438,0.239980369,0.305385139,0.299506578,0.367803645,0.667310223,0.128857607,0.299020838,1.33898305,0.221295387,0.445780176,0.332924435,0.095799557,0.098010316,0.064942212,0.164383561,0.289565249,-128.9047127,585.2840384,4.139746659,81.61952386,-1.761284654,-1.099999912,8.20E-08,0.38274283,0.34875874,0.26849843,0.17980236,0.45866474,0.3615329,4.487494041
2023,PHI,2323,5541,6207,1417,877,291,29,220,796,771,539,22,1481,69,42,13,110,141,26,0.255730012,6207,0.255730012,116,15,0.086837441,0.238601578,0.363943281,0.327087707,0.437827107,0.764914814,0.182097095,0.308346213,1.118577075,0.210022107,0.417096536,0.372881355,0.092226613,0.144927536,0.068315665,0.34090909,0.329420255,57.2921026,813.5789274,5.268055612,105.8288006,5.953375427,-4.200000092,0.900000036,0.40850547,0.34021871,0.25127582,0.14046173,0.53147023,0.32806804,4.421064759
2016,CLE,2366,5484,6155,1435,913,308,29,185,777,733,531,16,1246,49,60,31,137,134,31,0.261670313,6155,0.261670313,99,12,0.086271324,0.202437043,0.426163723,0.329033311,0.42961342,0.758646731,0.167943107,0.303914417,1.162835249,0.207904583,0.425865294,0.366230121,0.100893997,0.118135376,0.054365733,0.226415094,0.326424099,41.69102396,766.7776601,5.138822676,99.86591869,10.78418907,9.299999714,-4.29999993,0.41497227,0.33918669,0.24584104,0.17675601,0.51501848,0.30822551,4.419919045
2022,TEX,2365,5478,6029,1308,866,224,20,198,707,670,456,12,1446,47,38,10,82,128,41,0.238773274,6029,0.238773274,130,21,0.075634433,0.239840769,0.315352697,0.300880544,0.39539978,0.696280324,0.156626506,0.286673553,1.040276903,0.195932539,0.409970238,0.394097222,0.105097545,0.12460667,0.078644888,0.4375,0.304631441,-24.43012805,664.9646314,4.73718279,97.77449381,3.698898724,8.500000477,6.599999979,0.42426471,0.33848039,0.2372549,0.1627451,0.51642157,0.32083333,4.376239023
2019,PHI,2431,5571,6261,1369,817,311,26,215,774,742,562,47,1453,57,34,34,97,78,18,0.245736851,6261,0.245736851,119,15,0.089762018,0.232071554,0.38678596,0.31940874,0.426673846,0.746082586,0.180936995,0.293116586,1.1701553,0.218765192,0.42124453,0.359990277,0.126941255,0.14517218,0.068667051,0.208333333,0.31440883,-33.08003367,754.6641272,4.586313303,90.40900253,4.738642392,4.900000282,4.200000167,0.40946011,0.33874821,0.25179169,0.17773531,0.43191591,0.39034878,4.372198052
2022,TBR,2403,5412,6008,1294,842,296,17,139,666,634,500,13,1395,57,31,7,93,95,37,0.2390983,6008,0.2390983,133,11,0.08322237,0.232190412,0.358422939,0.3085,0.377124907,0.685624907,0.138026607,0.295471987,1.251924422,0.200893965,0.444251303,0.35485473,0.1126662,0.097270818,0.074343208,0.392857142,0.302204944,-36.21857835,650.7749056,4.328890746,100.0265431,-1.432415689,0.199999474,5.199999996,0.39654747,0.3541307,0.24932182,0.16325524,0.54771887,0.28902589,4.303785999
2024,PHI,2317,5534,6166,1423,916,285,24,198,784,750,515,21,1370,62,40,13,107,148,30,0.257137694,6166,0.257137694,140,11,0.083522542,0.222186182,0.375912408,0.325150382,0.424647632,0.749798014,0.167509938,0.305791313,1.157928802,0.202583114,0.427888065,0.36952882,0.086731391,0.128155339,0.078256008,0.305555555,0.325322583,75.34179383,796.6285835,5.316989908,108.079321,5.83216244,2.699999928,1.799999945,0.40075883,0.34550628,0.25373488,0.15508655,0.50391273,0.34100071,4.240927654
2017,ARI,2360,5525,6224,1405,832,314,39,220,812,776,578,44,1456,54,27,39,106,103,30,0.254298642,6224,0.254298642,119,13,0.092866323,0.233933161,0.396978021,0.329398447,0.444705882,0.774104329,0.19040724,0.305727554,1.314326443,0.202015237,0.4531826,0.344802162,0.089807555,0.156806842,0.064533622,0.196969696,0.329230779,40.07280757,798.5950027,5.082034807,95.05511649,4.312136186,3.099999636,5.000000082,0.38210399,0.36565901,0.252237,0.17363966,0.48101572,0.34534462,4.094437617
2016,ARI,2399,5665,6260,1479,948,285,56,190,752,709,463,43,1427,50,38,43,117,137,31,0.261076787,6260,0.261076787,132,19,0.073961661,0.227955271,0.324456902,0.32046332,0.431774051,0.752237371,0.170697264,0.315467449,1.574272588,0.207449316,0.484677039,0.307873644,0.08805513,0.145482388,0.064202334,0.246753246,0.321324084,13.77419471,751.2303023,5.853417214,92.56060452,11.51657481,8.399999961,-2.199999891,0.37864752,0.35525706,0.26609541,0.1699861,0.49722094,0.33279296,4.058103101
2020,HOU,860,1992,2229,478,294,103,12,69,279,268,192,5,440,23,13,6,39,22,11,0.239959839,2229,0.239959839,33,1,0.086137281,0.197397936,0.436363636,0.312162162,0.407630522,0.719792684,0.167670683,0.273395721,1.083617747,0.215295629,0.408097686,0.376606683,0.112627986,0.11774744,0.051968503,0.066666666,0.31136597,-15.93202638,263.723559,4.548158558,96.62881822,-1.980461668,-0.199999906,1.600000016,0.44140127,0.34012739,0.21847134,0.15286624,0.5133758,0.33375796,3.936604004
2020,SEA,843,1929,2181,435,282,88,5,60,254,244,207,5,545,30,12,3,35,50,16,0.225505443,2181,0.225505443,38,2,0.094910591,0.249885373,0.379816513,0.308539944,0.369621565,0.678161509,0.144116122,0.280688622,1.205179282,0.203597122,0.435251798,0.361151079,0.097609561,0.119521912,0.062809917,0.222222222,0.297918148,-40.3364579,233.2969345,4.600554689,91.64567987,1.414753678,5.299999952,0.300000012,0.38170122,0.37312366,0.24517513,0.17583989,0.50964975,0.31451036,3.932499231
2016,TBR,2281,5481,6046,1333,797,288,32,216,672,647,449,20,1482,69,28,18,88,60,37,0.243203794,6046,0.243203794,127,12,0.074263976,0.24512074,0.30296896,0.307117969,0.425652253,0.732770222,0.182448459,0.293098924,1.058785942,0.19570644,0.413629555,0.390664003,0.123961661,0.138019169,0.076644538,0.315789473,0.314507755,-18.20651325,694.0394335,4.134247249,98.26230001,-6.065824585,-0.399999909,6.100000061,0.43545994,0.31998022,0.24455984,0.1896637,0.48442136,0.32591494,3.91561317
2021,TEX,2252,5405,5943,1254,838,225,24,167,625,598,433,10,1381,58,31,16,113,106,29,0.2320074,5943,0.2320074,124,5,0.072858825,0.232374221,0.313540912,0.294415387,0.37520814,0.669623527,0.14320074,0.279578189,1.3390681,0.189719394,0.463868885,0.34641172,0.092473118,0.119713261,0.066381156,0.113636363,0.291229864,-113.9220904,605.5124654,4.743072987,83.02231668,4.525321765,-3.699999914,-2.599999957,0.38074183,0.36109064,0.25816753,0.16138541,0.52665193,0.31196266,3.898855616
2021,PHI,2394,5366,6089,1288,804,262,24,198,734,700,564,37,1402,67,43,47,103,77,19,0.240029817,6089,0.240029817,143,25,0.092626046,0.230251272,0.402282453,0.317715231,0.40849795,0.726213181,0.168468133,0.286164347,1.274765003,0.203544303,0.446329113,0.350126582,0.109182935,0.143167028,0.081111741,0.240384615,0.313159776,-10.09651993,727.0121811,4.562665441,93.55727231,2.648174556,3.400000043,1.800000042,0.38924519,0.34928466,0.26147015,0.17636902,0.51406019,0.30957079,3.881106631
2020,PHI,875,1948,2223,500,318,90,10,82,306,289,229,16,480,28,10,8,40,35,8,0.256673511,2223,0.256673511,58,9,0.103013945,0.215924426,0.477083333,0.341760722,0.439425051,0.781185773,0.18275154,0.299426934,1.073741007,0.209190672,0.40946502,0.381344307,0.098920863,0.147482014,0.097152428,0.321428571,0.336145756,30.92355071,309.8263619,4.884992887,108.3280674,1.748786694,-0.099999942,1.699999966,0.39905787,0.34925976,0.25168237,0.17631225,0.49461642,0.32907133,3.770697641
2024,SDP,2429,5526,6103,1456,989,259,18,190,760,726,458,18,1077,56,31,28,133,120,28,0.263481722,6103,0.263481722,107,21,0.075045059,0.176470588,0.425255338,0.324493493,0.420014477,0.74450797,0.156532755,0.295104895,1.141555285,0.206974128,0.422722159,0.370303712,0.083232077,0.115431348,0.056945183,0.333333333,0.323559585,65.31174992,779.2289211,4.76685986,111.0643909,0.939573683,3.000000209,-0.2999999,0.3797693,0.37732919,0.24290151,0.15017746,0.54436557,0.30545697,3.734349955
2018,SDP,2380,5486,6059,1289,847,250,30,162,617,583,471,28,1523,31,36,35,122,95,36,0.23496172,6059,0.23496172,135,16,0.077735599,0.25136161,0.309258043,0.297310756,0.38005833,0.677369086,0.14509661,0.293719051,1.466189339,0.214195183,0.467173637,0.318631178,0.115354017,0.128878281,0.073250135,0.17977528,0.293680759,-106.6459351,601.2339344,4.386674176,84.36548363,1.128406202,-2.899999984,-3.899999984,0.3916708,0.35721368,0.25111552,0.19806644,0.43282102,0.36911254,3.664835426
2020,COL,888,2057,2257,528,365,84,16,63,275,264,161,12,543,10,19,7,41,42,9,0.256684491,2257,0.256684491,48,9,0.071333628,0.240584847,0.29650092,0.311081441,0.404958677,0.716040118,0.148274186,0.31632653,1.13893967,0.227212681,0.411492734,0.361294583,0.106032906,0.115173674,0.077046548,0.346153846,0.307447071,-23.54410963,259.6244216,5.548913794,75.83711778,2.825272935,7.499999963,0.500000067,0.37987013,0.34675325,0.27337662,0.16493506,0.50584416,0.32922078,3.636806764
2018,ARI,2409,5460,6157,1283,798,259,50,176,693,658,560,36,1460,52,45,38,110,79,25,0.234981684,6157,0.234981684,108,11,0.090953386,0.237128471,0.383561643,0.309792381,0.397435897,0.707228278,0.162454213,0.286120444,1.297777777,0.2245,0.438,0.3375,0.10074074,0.13037037,0.061643835,0.13253012,0.305872448,-47.65534491,671.6739763,5.173585672,88.33135299,2.27098208,3.400000066,1.400000036,0.39872643,0.34998775,0.25128582,0.1719324,0.43056576,0.39750184,3.609388618
2023,TBR,2353,5511,6164,1432,896,282,24,230,860,827,514,7,1420,95,38,6,109,160,41,0.259843948,6164,0.259843948,132,17,0.08338741,0.230369889,0.36197183,0.331438778,0.444928325,0.776367103,0.185084377,0.308284175,1.16087516,0.18276953,0.439036261,0.378194207,0.106821106,0.148005148,0.073170731,0.653846153,0.335210797,85.99787984,837.0454049,5.513998365,117.10435,3.152525508,8.599999242,2.999999896,0.41934704,0.34800484,0.23264813,0.14873035,0.51438936,0.33688029,3.586749781
2023,MIL,2358,5386,6084,1290,852,257,16,165,728,696,591,15,1412,58,39,7,144,129,28,0.23950984,6084,0.23950984,119,9,0.097140039,0.232084155,0.41855524,0.319229502,0.385072409,0.704301911,0.145562569,0.292359667,1.234890109,0.1865,0.4495,0.364,0.109203296,0.113324175,0.066184649,0.45,0.308680294,-48.86157413,692.4384166,4.849949119,92.11399311,2.532001461,6,-8.100000069,0.39676617,0.36119403,0.2420398,0.17338308,0.50422886,0.32238806,3.569945089
2022,TOR,2445,5555,6158,1464,945,307,12,200,775,756,500,13,1242,55,33,8,136,67,35,0.263546354,6158,0.263546354,124,4,0.081195193,0.20168886,0.402576489,0.328666775,0.431143114,0.759809889,0.16759676,0.304872165,1.309271523,0.19561707,0.456055363,0.348327566,0.109933774,0.132450331,0.062721294,0.210526315,0.331347282,105.5389075,809.6843593,3.673736207,117.9281517,-6.656103366,0.399999581,-4.200000122,0.40101056,0.34336243,0.25562701,0.15548921,0.5043638,0.34014699,3.513150501
2017,STL,2416,5470,6219,1402,894,284,28,196,761,728,593,36,1348,65,44,47,139,81,31,0.256307129,6219,0.256307129,120,21,0.09535295,0.216755105,0.439910979,0.333765392,0.42595978,0.759725172,0.169652651,0.303778337,1.212491513,0.209747817,0.433074684,0.357177497,0.082824168,0.133061778,0.067189249,0.235955056,0.325645782,20.82942057,778.742263,4.35495228,100.8234354,-0.754070492,2.500000305,0.299999915,0.41371944,0.33895087,0.24732969,0.18324235,0.49228578,0.32447187,3.456562385
2018,PIT,2293,5447,6066,1381,896,290,38,157,692,665,474,38,1229,59,52,31,121,70,38,0.253534055,6066,0.253534055,133,18,0.078140454,0.202604681,0.385679414,0.317307692,0.407196621,0.724504313,0.153662566,0.297592997,1.266530334,0.213762118,0.439347363,0.346890517,0.090661213,0.107021131,0.071582346,0.253521126,0.312263569,-15.63901844,693.0586691,4.40310015,94.87276257,-4.85616171,-4.099999972,-4.299999885,0.38255814,0.34930233,0.26813953,0.19093023,0.48627907,0.3227907,3.411876346
2023,SDP,2329,5401,6180,1316,824,273,14,205,752,719,653,16,1311,57,44,22,134,137,32,0.243658581,6180,0.243658581,137,14,0.10566343,0.212135922,0.498093058,0.329163281,0.413256804,0.742420085,0.169598223,0.282769152,1.094221105,0.187423836,0.424567389,0.388008774,0.112437185,0.128768844,0.078645235,0.264150943,0.323217668,24.8692445,777.8662765,4.503102849,105.928069,2.197125356,6.100000046,-2.800000049,0.41385948,0.3539461,0.23219442,0.16506256,0.51275265,0.32218479,3.360273656
2020,ARI,862,1997,2238,482,311,101,12,58,269,255,181,5,461,36,23,1,37,23,7,0.241362043,2238,0.241362043,45,6,0.080875781,0.205987488,0.392624728,0.31247206,0.391086629,0.703558689,0.149724586,0.282478347,1.245353159,0.219133807,0.433096315,0.347769877,0.100371747,0.107806691,0.067164179,0.461538461,0.30565183,-26.70275667,254.0819899,4.733347477,87.76078727,-0.102335646,4.100000046,1.50000003,0.44074311,0.34016656,0.21909033,0.15566944,0.51569507,0.32863549,3.136804088
2018,LAD,2574,5572,6358,1394,830,296,33,235,804,756,647,47,1436,61,39,39,119,75,24,0.250179468,6358,0.250179468,104,5,0.10176156,0.225857187,0.450557103,0.33264757,0.441672648,0.774320218,0.19149318,0.294162436,1.049779458,0.214251207,0.402415458,0.383333333,0.105860113,0.148078134,0.062424969,0.067567567,0.332617834,87.64575815,830.4581382,4.602031086,111.3588433,1.591057833,10.49999976,-0.700000174,0.41789274,0.33863313,0.24347413,0.17204556,0.43877551,0.38917893,3.123988339
2024,CIN,2380,5325,5970,1230,770,257,29,174,699,663,496,7,1459,87,43,18,86,207,45,0.230985915,5970,0.230985915,100,11,0.083082077,0.244388609,0.339958875,0.304654679,0.388169014,0.692823693,0.157183099,0.282730923,1.085006693,0.198610753,0.417031129,0.384358116,0.108433734,0.116465863,0.061690314,0.275,0.303447375,-32.42900089,665.9300867,5.764406554,87.4325463,12.5515117,-2.400000162,2.300000094,0.43035396,0.33409728,0.23554876,0.16730328,0.54316272,0.289534,3.121951841
2019,DET,2316,5549,6039,1333,851,292,41,149,582,556,391,14,1595,48,42,9,108,57,20,0.240223463,6039,0.240223463,104,8,0.064745818,0.264116575,0.245141065,0.293864013,0.38817805,0.682042063,0.147954587,0.30777229,1.163713678,0.230206757,0.414019162,0.355774079,0.099929128,0.105598866,0.063337393,0.222222222,0.289518889,-158.9097486,600.9028991,4.43917415,77.47139781,-0.0857247,-7.399999902,0.699999906,0.39855072,0.34957521,0.25187406,0.15817091,0.45602199,0.3858071,3.114246887
2016,MIA,2460,5547,6133,1460,1031,259,42,128,655,626,447,40,1213,54,38,46,140,71,28,0.263205336,6133,0.263205336,157,16,0.072884395,0.197782488,0.368507831,0.322214919,0.394267171,0.71648209,0.131061835,0.313854853,1.63763608,0.215722543,0.486936416,0.29734104,0.084758942,0.099533437,0.074548907,0.170212765,0.309489612,-48.07324569,674.4216917,4.381256611,94.50379961,-0.620273623,5.299999982,-2.29999993,0.355284,0.36931432,0.27540167,0.20525006,0.49603983,0.29871012,3.071653057
2021,LAA,2325,5437,6016,1331,853,265,23,190,723,691,464,35,1394,59,25,30,107,79,26,0.244804119,6016,0.244804119,121,18,0.077127659,0.231715425,0.332855093,0.309774436,0.406842008,0.716616444,0.162037889,0.294223826,1.21513665,0.214853452,0.430700447,0.3544461,0.105816398,0.133146461,0.069780853,0.25,0.308489576,-29.06853636,699.203092,4.572221088,93.11723259,0.307995834,4.399999827,2.100000001,0.40239141,0.34260615,0.25500244,0.17105905,0.52489019,0.30405076,3.03700862
2021,ATL,2392,5363,6056,1307,779,269,20,239,790,762,549,36,1453,67,43,32,81,59,19,0.24370688,6056,0.24370688,114,6,0.090653896,0.239927344,0.377838953,0.319329126,0.435017713,0.754346839,0.191310833,0.287560581,1.043421052,0.210873983,0.402947154,0.386178861,0.0875,0.157236842,0.07187894,0.125,0.32290755,39.22139374,772.3352537,4.123221577,99.06803293,-0.818347167,0.899999961,5.299999945,0.41942771,0.34638554,0.23418675,0.1561245,0.51154618,0.33232932,2.97145146
2017,BOS,2334,5669,6338,1461,972,302,19,168,785,735,571,48,1224,53,36,9,141,106,31,0.25771741,6338,0.25771741,153,12,0.090091511,0.193120858,0.466503267,0.329435929,0.406597283,0.736033212,0.148879873,0.299791328,1.316166883,0.202648114,0.453096947,0.344254937,0.114080834,0.109517601,0.075780089,0.375,0.316364056,-24.17722991,748.2382059,4.521666634,91.27081238,4.164870201,1.500000082,-0.799999967,0.38368984,0.35450089,0.26180927,0.19006239,0.48841355,0.32152406,2.969717516
2019,CLE,2321,5425,6124,1354,827,286,18,223,769,731,563,30,1332,50,46,40,110,103,35,0.249585253,6124,0.249585253,107,15,0.091933376,0.217504898,0.422672672,0.323307034,0.432258064,0.755565098,0.182672811,0.288815117,1.142204827,0.198242187,0.427490234,0.374267578,0.108936725,0.145466405,0.061107938,0.180722891,0.318972211,-5.298709393,765.2084366,4.454611343,97.41334758,2.293086903,2.800000124,-0.800000168,0.42498205,0.33117971,0.24383824,0.16511127,0.45010768,0.38478105,2.967457367
2017,NYY,2294,5594,6354,1463,933,266,23,241,858,821,616,22,1386,64,56,18,119,90,22,0.26153021,6354,0.26153021,148,15,0.096946805,0.218130311,0.444444444,0.338546603,0.446549874,0.785096477,0.185019664,0.303753417,1.163461538,0.204009433,0.428066037,0.367924528,0.105128205,0.154487179,0.081542699,0.365853658,0.335514584,78.64470825,853.0100726,4.454509947,109.1151652,4.663202831,0.699999921,5.7000001,0.41438916,0.33590283,0.24970801,0.20018687,0.49801448,0.30179865,2.934159299
2022,BAL,2359,5429,6049,1281,810,275,25,171,674,639,476,10,1390,83,43,12,95,95,31,0.235955056,6049,0.235955056,113,16,0.078690692,0.229790047,0.342446043,0.305090366,0.390311291,0.695401657,0.154356235,0.283814881,0.955205811,0.201877934,0.389918458,0.408203607,0.127118644,0.103510895,0.071609632,0.340425531,0.305248868,-21.96153853,669.72015,4.660831464,100.7498411,1.062417991,7.600000374,3.300000079,0.41377626,0.34709331,0.23913043,0.17586712,0.51978505,0.30434783,2.895298173
2021,PIT,2393,5336,5983,1261,862,240,35,124,609,570,529,24,1328,49,37,31,102,60,30,0.23631934,5983,0.23631934,128,18,0.088417182,0.221962226,0.398343373,0.309023693,0.364130434,0.673154127,0.127811094,0.289977046,1.343217197,0.210342243,0.452660504,0.336997252,0.076352853,0.09191994,0.070640176,0.25,0.294266907,-103.3528474,620.92394,4.166256025,80.46529026,-5.425986143,-2.699999951,4.199999951,0.37668712,0.37055215,0.25276074,0.18257669,0.52417178,0.29325153,2.794455015
2021,CHW,2292,5357,6084,1373,886,275,22,190,796,757,586,10,1389,78,39,24,139,57,20,0.256300168,6084,0.256300168,143,7,0.096318211,0.228303747,0.421886249,0.336138613,0.42225126,0.758389873,0.165951092,0.309929263,1.410590943,0.212781954,0.460651629,0.326566416,0.071373752,0.145817344,0.077801958,0.170731707,0.329052783,72.96664095,809.470063,4.286650949,107.7436361,-2.257146732,6.299999766,-4.900000073,0.39022575,0.34482759,0.26494666,0.15554453,0.51575291,0.32870256,2.79319698
2016,LAD,2491,5518,6164,1375,893,272,21,189,725,680,525,31,1321,58,32,30,120,45,26,0.249184487,6164,0.249184487,101,16,0.085171966,0.21430889,0.397426192,0.319256481,0.408843783,0.728100264,0.159659296,0.293564356,1.424486803,0.210174349,0.464055409,0.325770241,0.08431085,0.138563049,0.051981471,0.222222222,0.314488225,-21.71032718,704.4365494,3.534734651,97.16840028,-4.895350628,5.799999587,1.100000046,0.37661423,0.35430852,0.26907725,0.16881897,0.49706504,0.33411599,2.790139885
2023,PIT,2412,5406,6089,1293,816,287,31,159,692,662,556,9,1464,58,43,25,92,117,41,0.23917869,6089,0.23917869,130,12,0.091312202,0.240433568,0.37978142,0.31453076,0.391971883,0.706502643,0.152793193,0.296393099,1.196641007,0.20491388,0.433130699,0.36195542,0.094471658,0.11126662,0.076023391,0.193548387,0.30841802,-51.45517876,690.4540328,5.026912604,89.54884842,-4.854180101,-0.300000101,6.399999954,0.41421446,0.34189526,0.24389027,0.15486284,0.5319202,0.31321696,2.725503568
2022,LAD,2326,5526,6247,1418,850,325,31,212,847,812,607,22,1374,56,53,3,85,98,18,0.256605139,6247,0.256605139,120,5,0.097166639,0.219945573,0.441775836,0.333386735,0.441730003,0.775116738,0.185124864,0.302028549,0.896531791,0.21769194,0.36981402,0.412494039,0.070520231,0.122543352,0.077369439,0.357142857,0.336560484,133.4161424,847.7384284,4.992831604,119.1364485,6.2793962,3.200000711,10.40000001,0.42989544,0.33365019,0.23645437,0.13521863,0.5223384,0.34244297,2.707662448
2024,WSN,2353,5374,5971,1306,886,267,18,135,660,621,456,11,1220,73,40,26,115,223,73,0.243021957,5971,0.243021957,102,25,0.076369117,0.204320884,0.373770491,0.308766616,0.374767398,0.683534014,0.131745441,0.288494703,1.353314527,0.193181818,0.463974854,0.342843326,0.110719322,0.095204513,0.053152683,0.301204819,0.300183048,-48.19038785,650.2856779,5.276551192,92.05290508,3.953571811,-3.200000219,-4.200000107,0.39606542,0.35292723,0.25100735,0.16994548,0.53851624,0.29153828,2.628483418
2019,STL,2413,5449,6167,1336,856,246,24,210,764,714,561,15,1420,76,39,40,110,116,29,0.245182602,6167,0.245182602,134,20,0.090968055,0.230257823,0.395070422,0.322122448,0.414755,0.736877448,0.169572398,0.291861067,1.131561008,0.222332753,0.412832628,0.364834618,0.08997955,0.143149284,0.080722891,0.229885057,0.314115119,-35.41548182,740.5018221,4.954020761,95.33094342,7.356627261,5.800000168,1.200000033,0.40993184,0.35199611,0.23807205,0.1657741,0.43184031,0.40238559,2.62583901
